#date+time,022-pwl,022-bwl,022-harmwl,date,valid,rolling_sum
01-31-2002 0600,1.705,1.978,1.47,2002-01-31 06:00:00,True,30.0
01-31-2002 0606,1.697,,1.471,2002-01-31 06:06:00,False,30.0
01-31-2002 0612,1.699,,1.473,2002-01-31 06:12:00,False,30.0
01-31-2002 0618,1.698,,1.475,2002-01-31 06:18:00,False,30.0
01-31-2002 0624,1.702,,1.477,2002-01-31 06:24:00,False,30.0
01-31-2002 0630,1.709,1.981,1.479,2002-01-31 06:30:00,True,30.0
01-31-2002 0636,1.709,,1.481,2002-01-31 06:36:00,False,30.0
01-31-2002 0642,1.694,,1.484,2002-01-31 06:42:00,False,30.0
01-31-2002 0648,1.701,,1.486,2002-01-31 06:48:00,False,30.0
01-31-2002 0654,1.712,,1.488,2002-01-31 06:54:00,False,30.0
01-31-2002 0700,1.713,1.987,1.491,2002-01-31 07:00:00,True,30.0
01-31-2002 0706,1.706,,1.494,2002-01-31 07:06:00,False,30.0
01-31-2002 0712,1.712,,1.496,2002-01-31 07:12:00,False,30.0
01-31-2002 0718,1.724,,1.499,2002-01-31 07:18:00,False,30.0
01-31-2002 0724,1.729,,1.502,2002-01-31 07:24:00,False,30.0
01-31-2002 0730,1.724,1.998,1.505,2002-01-31 07:30:00,True,30.0
01-31-2002 0736,1.723,,1.508,2002-01-31 07:36:00,False,30.0
01-31-2002 0742,1.719,,1.511,2002-01-31 07:42:00,False,30.0
01-31-2002 0748,1.724,,1.514,2002-01-31 07:48:00,False,30.0
01-31-2002 0754,1.735,,1.517,2002-01-31 07:54:00,False,30.0
01-31-2002 0800,1.737,2.011,1.52,2002-01-31 08:00:00,True,30.0
01-31-2002 0806,1.745,,1.523,2002-01-31 08:06:00,False,30.0
01-31-2002 0812,1.749,,1.527,2002-01-31 08:12:00,False,30.0
01-31-2002 0818,1.754,,1.53,2002-01-31 08:18:00,False,30.0
01-31-2002 0824,1.755,,1.533,2002-01-31 08:24:00,False,30.0
01-31-2002 0830,1.758,2.031,1.536,2002-01-31 08:30:00,True,30.0
01-31-2002 0836,1.766,,1.539,2002-01-31 08:36:00,False,30.0
01-31-2002 0842,1.767,,1.542,2002-01-31 08:42:00,False,30.0
01-31-2002 0848,1.771,,1.545,2002-01-31 08:48:00,False,30.0
01-31-2002 0854,1.775,,1.547,2002-01-31 08:54:00,False,30.0
01-31-2002 0900,1.779,2.054,1.55,2002-01-31 09:00:00,True,30.0
01-31-2002 0906,1.771,,1.553,2002-01-31 09:06:00,False,30.0
01-31-2002 0912,1.77,,1.555,2002-01-31 09:12:00,False,30.0
01-31-2002 0918,1.773,,1.558,2002-01-31 09:18:00,False,30.0
01-31-2002 0924,1.773,,1.56,2002-01-31 09:24:00,False,30.0
01-31-2002 0930,1.777,2.052,1.562,2002-01-31 09:30:00,True,30.0
01-31-2002 0936,1.778,,1.564,2002-01-31 09:36:00,False,30.0
01-31-2002 0942,1.778,,1.566,2002-01-31 09:42:00,False,30.0
01-31-2002 0948,1.785,,1.567,2002-01-31 09:48:00,False,30.0
01-31-2002 0954,1.783,,1.569,2002-01-31 09:54:00,False,30.0
01-31-2002 1000,1.783,2.058,1.57,2002-01-31 10:00:00,True,30.0
01-31-2002 1006,1.785,,1.571,2002-01-31 10:06:00,False,30.0
01-31-2002 1012,1.789,,1.571,2002-01-31 10:12:00,False,30.0
01-31-2002 1018,1.795,,1.572,2002-01-31 10:18:00,False,30.0
01-31-2002 1024,1.793,,1.572,2002-01-31 10:24:00,False,30.0
01-31-2002 1030,1.793,2.068,1.572,2002-01-31 10:30:00,True,30.0
01-31-2002 1036,1.799,,1.571,2002-01-31 10:36:00,False,30.0
01-31-2002 1042,1.804,,1.571,2002-01-31 10:42:00,False,30.0
01-31-2002 1048,1.797,,1.57,2002-01-31 10:48:00,False,30.0
01-31-2002 1054,1.799,,1.569,2002-01-31 10:54:00,False,30.0
01-31-2002 1100,1.803,2.077,1.567,2002-01-31 11:00:00,True,30.0
01-31-2002 1106,1.792,,1.565,2002-01-31 11:06:00,False,30.0
01-31-2002 1112,1.78,,1.563,2002-01-31 11:12:00,False,30.0
01-31-2002 1118,1.786,,1.56,2002-01-31 11:18:00,False,30.0
01-31-2002 1124,1.796,,1.558,2002-01-31 11:24:00,False,30.0
01-31-2002 1130,1.796,2.071,1.555,2002-01-31 11:30:00,True,30.0
01-31-2002 1136,1.791,,1.551,2002-01-31 11:36:00,False,30.0
01-31-2002 1142,1.783,,1.547,2002-01-31 11:42:00,False,30.0
01-31-2002 1148,1.773,,1.543,2002-01-31 11:48:00,False,30.0
01-31-2002 1154,1.758,,1.539,2002-01-31 11:54:00,False,30.0
01-31-2002 1200,1.754,2.028,1.534,2002-01-31 12:00:00,True,30.0
01-31-2002 1206,1.748,,1.529,2002-01-31 12:06:00,False,30.0
01-31-2002 1212,1.745,,1.523,2002-01-31 12:12:00,False,30.0
01-31-2002 1218,1.746,,1.517,2002-01-31 12:18:00,False,30.0
01-31-2002 1224,1.725,,1.511,2002-01-31 12:24:00,False,30.0
01-31-2002 1230,1.713,1.987,1.504,2002-01-31 12:30:00,True,30.0
01-31-2002 1236,1.703,,1.497,2002-01-31 12:36:00,False,30.0
01-31-2002 1242,1.703,,1.49,2002-01-31 12:42:00,False,30.0
01-31-2002 1248,1.691,,1.483,2002-01-31 12:48:00,False,30.0
01-31-2002 1254,1.682,,1.475,2002-01-31 12:54:00,False,30.0
01-31-2002 1300,1.665,1.938,1.467,2002-01-31 13:00:00,True,30.0
01-31-2002 1306,1.655,,1.458,2002-01-31 13:06:00,False,30.0
01-31-2002 1312,1.65,,1.45,2002-01-31 13:12:00,False,30.0
01-31-2002 1318,1.648,,1.441,2002-01-31 13:18:00,False,30.0
01-31-2002 1324,1.639,,1.431,2002-01-31 13:24:00,False,30.0
01-31-2002 1330,1.628,1.902,1.422,2002-01-31 13:30:00,True,30.0
01-31-2002 1336,1.611,,1.412,2002-01-31 13:36:00,False,30.0
01-31-2002 1342,1.604,,1.402,2002-01-31 13:42:00,False,30.0
01-31-2002 1348,1.603,,1.392,2002-01-31 13:48:00,False,30.0
01-31-2002 1354,1.588,,1.382,2002-01-31 13:54:00,False,30.0
01-31-2002 1400,1.569,1.843,1.372,2002-01-31 14:00:00,True,30.0
01-31-2002 1406,1.558,,1.362,2002-01-31 14:06:00,False,30.0
01-31-2002 1412,1.556,,1.351,2002-01-31 14:12:00,False,30.0
01-31-2002 1418,1.547,,1.341,2002-01-31 14:18:00,False,30.0
01-31-2002 1424,1.531,,1.331,2002-01-31 14:24:00,False,30.0
01-31-2002 1430,1.516,1.787,1.32,2002-01-31 14:30:00,True,30.0
01-31-2002 1436,1.502,,1.31,2002-01-31 14:36:00,False,30.0
01-31-2002 1442,1.496,,1.3,2002-01-31 14:42:00,False,30.0
01-31-2002 1448,1.483,,1.289,2002-01-31 14:48:00,False,30.0
01-31-2002 1454,1.466,,1.279,2002-01-31 14:54:00,False,30.0
01-31-2002 1500,1.444,1.715,1.269,2002-01-31 15:00:00,True,30.0
01-31-2002 1506,1.435,,1.26,2002-01-31 15:06:00,False,30.0
01-31-2002 1512,1.432,,1.25,2002-01-31 15:12:00,False,30.0
01-31-2002 1518,1.416,,1.241,2002-01-31 15:18:00,False,30.0
01-31-2002 1524,1.401,,1.231,2002-01-31 15:24:00,False,30.0
01-31-2002 1530,1.394,1.666,1.223,2002-01-31 15:30:00,True,30.0
01-31-2002 1536,1.387,,1.214,2002-01-31 15:36:00,False,30.0
01-31-2002 1542,1.379,,1.205,2002-01-31 15:42:00,False,30.0
01-31-2002 1548,1.368,,1.197,2002-01-31 15:48:00,False,30.0
01-31-2002 1554,1.36,,1.189,2002-01-31 15:54:00,False,30.0
01-31-2002 1600,1.351,1.621,1.182,2002-01-31 16:00:00,True,30.0
01-31-2002 1606,1.347,,1.175,2002-01-31 16:06:00,False,30.0
01-31-2002 1612,1.333,,1.168,2002-01-31 16:12:00,False,30.0
01-31-2002 1618,1.331,,1.161,2002-01-31 16:18:00,False,30.0
01-31-2002 1624,1.32,,1.155,2002-01-31 16:24:00,False,30.0
01-31-2002 1630,1.327,1.594,1.149,2002-01-31 16:30:00,True,30.0
01-31-2002 1636,1.325,,1.144,2002-01-31 16:36:00,False,30.0
01-31-2002 1642,1.317,,1.138,2002-01-31 16:42:00,False,30.0
01-31-2002 1648,1.32,,1.134,2002-01-31 16:48:00,False,30.0
01-31-2002 1654,1.318,,1.129,2002-01-31 16:54:00,False,30.0
01-31-2002 1700,1.316,1.583,1.125,2002-01-31 17:00:00,True,30.0
01-31-2002 1706,1.304,,1.122,2002-01-31 17:06:00,False,30.0
01-31-2002 1712,1.292,,1.118,2002-01-31 17:12:00,False,30.0
01-31-2002 1718,1.302,,1.116,2002-01-31 17:18:00,False,30.0
01-31-2002 1724,1.289,,1.113,2002-01-31 17:24:00,False,30.0
01-31-2002 1730,1.308,1.572,1.111,2002-01-31 17:30:00,True,30.0
01-31-2002 1736,1.307,,1.109,2002-01-31 17:36:00,False,30.0
01-31-2002 1742,1.309,,1.108,2002-01-31 17:42:00,False,30.0
01-31-2002 1748,1.309,,1.107,2002-01-31 17:48:00,False,30.0
01-31-2002 1754,1.307,,1.107,2002-01-31 17:54:00,False,30.0
01-31-2002 1800,1.288,1.553,1.107,2002-01-31 18:00:00,True,30.0
01-31-2002 1806,1.303,,1.107,2002-01-31 18:06:00,False,30.0
01-31-2002 1812,1.313,,1.108,2002-01-31 18:12:00,False,30.0
01-31-2002 1818,1.331,,1.109,2002-01-31 18:18:00,False,30.0
01-31-2002 1824,1.329,,1.111,2002-01-31 18:24:00,False,30.0
01-31-2002 1830,1.308,1.570,1.113,2002-01-31 18:30:00,True,30.0
01-31-2002 1836,1.322,,1.115,2002-01-31 18:36:00,False,30.0
01-31-2002 1842,1.33,,1.118,2002-01-31 18:42:00,False,30.0
01-31-2002 1848,1.333,,1.121,2002-01-31 18:48:00,False,30.0
01-31-2002 1854,1.329,,1.124,2002-01-31 18:54:00,False,30.0
01-31-2002 1900,1.333,1.596,1.128,2002-01-31 19:00:00,True,30.0
01-31-2002 1906,1.346,,1.132,2002-01-31 19:06:00,False,30.0
01-31-2002 1912,1.351,,1.136,2002-01-31 19:12:00,False,30.0
01-31-2002 1918,1.362,,1.141,2002-01-31 19:18:00,False,30.0
01-31-2002 1924,1.359,,1.146,2002-01-31 19:24:00,False,30.0
01-31-2002 1930,1.362,1.624,1.151,2002-01-31 19:30:00,True,30.0
01-31-2002 1936,1.371,,1.156,2002-01-31 19:36:00,False,30.0
01-31-2002 1942,1.376,,1.162,2002-01-31 19:42:00,False,30.0
01-31-2002 1948,1.385,,1.168,2002-01-31 19:48:00,False,30.0
01-31-2002 1954,1.388,,1.175,2002-01-31 19:54:00,False,30.0
01-31-2002 2000,1.408,1.672,1.181,2002-01-31 20:00:00,True,30.0
01-31-2002 2006,1.414,,1.188,2002-01-31 20:06:00,False,30.0
01-31-2002 2012,1.398,,1.195,2002-01-31 20:12:00,False,30.0
01-31-2002 2018,1.447,,1.202,2002-01-31 20:18:00,False,30.0
01-31-2002 2024,1.5,,1.21,2002-01-31 20:24:00,False,30.0
01-31-2002 2030,1.557,1.825,1.217,2002-01-31 20:30:00,True,30.0
01-31-2002 2036,1.542,,1.225,2002-01-31 20:36:00,False,30.0
01-31-2002 2042,1.484,,1.233,2002-01-31 20:42:00,False,30.0
01-31-2002 2048,1.462,,1.241,2002-01-31 20:48:00,False,30.0
01-31-2002 2054,1.499,,1.249,2002-01-31 20:54:00,False,30.0
01-31-2002 2100,1.503,1.779,1.258,2002-01-31 21:00:00,True,30.0
01-31-2002 2106,1.516,,1.266,2002-01-31 21:06:00,False,30.0
01-31-2002 2112,1.514,,1.275,2002-01-31 21:12:00,False,30.0
01-31-2002 2118,1.552,,1.284,2002-01-31 21:18:00,False,30.0
01-31-2002 2124,1.55,,1.292,2002-01-31 21:24:00,False,30.0
01-31-2002 2130,1.553,1.830,1.301,2002-01-31 21:30:00,True,30.0
01-31-2002 2136,1.555,,1.31,2002-01-31 21:36:00,False,30.0
01-31-2002 2142,1.54,,1.319,2002-01-31 21:42:00,False,30.0
01-31-2002 2148,1.568,,1.328,2002-01-31 21:48:00,False,30.0
01-31-2002 2154,1.597,,1.337,2002-01-31 21:54:00,False,30.0
01-31-2002 2200,1.607,1.889,1.346,2002-01-31 22:00:00,True,30.0
01-31-2002 2206,1.615,,1.354,2002-01-31 22:06:00,False,30.0
01-31-2002 2212,1.59,,1.363,2002-01-31 22:12:00,False,30.0
01-31-2002 2218,1.615,,1.372,2002-01-31 22:18:00,False,30.0
01-31-2002 2224,1.611,,1.38,2002-01-31 22:24:00,False,30.0
01-31-2002 2230,1.62,1.904,1.389,2002-01-31 22:30:00,True,30.0
01-31-2002 2236,1.626,,1.397,2002-01-31 22:36:00,False,30.0
01-31-2002 2242,1.63,,1.405,2002-01-31 22:42:00,False,30.0
01-31-2002 2248,1.611,,1.413,2002-01-31 22:48:00,False,30.0
01-31-2002 2254,1.63,,1.421,2002-01-31 22:54:00,False,30.0
01-31-2002 2300,1.654,1.939,1.428,2002-01-31 23:00:00,True,30.0
01-31-2002 2306,1.651,,1.436,2002-01-31 23:06:00,False,30.0
01-31-2002 2312,1.65,,1.443,2002-01-31 23:12:00,False,30.0
01-31-2002 2318,1.65,,1.45,2002-01-31 23:18:00,False,30.0
01-31-2002 2324,1.664,,1.456,2002-01-31 23:24:00,False,30.0
01-31-2002 2330,1.677,1.962,1.463,2002-01-31 23:30:00,True,30.0
01-31-2002 2336,1.669,,1.469,2002-01-31 23:36:00,False,30.0
01-31-2002 2342,1.667,,1.475,2002-01-31 23:42:00,False,30.0
01-31-2002 2348,1.676,,1.48,2002-01-31 23:48:00,False,30.0
01-31-2002 2354,1.675,,1.485,2002-01-31 23:54:00,False,30.0
02-01-2002 0000,1.689,1.974,1.49,2002-02-01 00:00:00,True,30.0
02-01-2002 0006,1.674,,1.495,2002-02-01 00:06:00,False,30.0
02-01-2002 0012,1.667,,1.499,2002-02-01 00:12:00,False,30.0
02-01-2002 0018,1.683,,1.503,2002-02-01 00:18:00,False,30.0
02-01-2002 0024,1.675,,1.507,2002-02-01 00:24:00,False,30.0
02-01-2002 0030,1.669,1.953,1.51,2002-02-01 00:30:00,True,30.0
02-01-2002 0036,1.66,,1.513,2002-02-01 00:36:00,False,30.0
02-01-2002 0042,1.656,,1.516,2002-02-01 00:42:00,False,30.0
02-01-2002 0048,1.637,,1.518,2002-02-01 00:48:00,False,30.0
02-01-2002 0054,1.625,,1.52,2002-02-01 00:54:00,False,30.0
02-01-2002 0100,1.637,1.922,1.522,2002-02-01 01:00:00,True,30.0
02-01-2002 0106,1.634,,1.523,2002-02-01 01:06:00,False,30.0
02-01-2002 0112,1.616,,1.524,2002-02-01 01:12:00,False,30.0
02-01-2002 0118,1.599,,1.524,2002-02-01 01:18:00,False,30.0
02-01-2002 0124,1.598,,1.524,2002-02-01 01:24:00,False,30.0
02-01-2002 0130,1.598,1.883,1.524,2002-02-01 01:30:00,True,30.0
02-01-2002 0136,1.581,,1.523,2002-02-01 01:36:00,False,30.0
02-01-2002 0142,1.572,,1.522,2002-02-01 01:42:00,False,30.0
02-01-2002 0148,1.578,,1.521,2002-02-01 01:48:00,False,30.0
02-01-2002 0154,1.587,,1.519,2002-02-01 01:54:00,False,30.0
02-01-2002 0200,1.579,1.864,1.517,2002-02-01 02:00:00,True,30.0
02-01-2002 0206,1.558,,1.515,2002-02-01 02:06:00,False,30.0
02-01-2002 0212,1.551,,1.513,2002-02-01 02:12:00,False,30.0
02-01-2002 0218,1.552,,1.51,2002-02-01 02:18:00,False,30.0
02-01-2002 0224,1.562,,1.507,2002-02-01 02:24:00,False,30.0
02-01-2002 0230,1.549,1.833,1.504,2002-02-01 02:30:00,True,30.0
02-01-2002 0236,1.544,,1.501,2002-02-01 02:36:00,False,30.0
02-01-2002 0242,1.534,,1.497,2002-02-01 02:42:00,False,30.0
02-01-2002 0248,1.539,,1.494,2002-02-01 02:48:00,False,30.0
02-01-2002 0254,1.532,,1.49,2002-02-01 02:54:00,False,30.0
02-01-2002 0300,1.527,1.810,1.486,2002-02-01 03:00:00,True,30.0
02-01-2002 0306,1.515,,1.483,2002-02-01 03:06:00,False,30.0
02-01-2002 0312,1.499,,1.479,2002-02-01 03:12:00,False,30.0
02-01-2002 0318,1.502,,1.475,2002-02-01 03:18:00,False,30.0
02-01-2002 0324,1.515,,1.471,2002-02-01 03:24:00,False,30.0
02-01-2002 0330,1.51,1.793,1.467,2002-02-01 03:30:00,True,30.0
02-01-2002 0336,1.497,,1.463,2002-02-01 03:36:00,False,30.0
02-01-2002 0342,1.493,,1.459,2002-02-01 03:42:00,False,30.0
02-01-2002 0348,1.483,,1.455,2002-02-01 03:48:00,False,30.0
02-01-2002 0354,1.477,,1.452,2002-02-01 03:54:00,False,30.0
02-01-2002 0400,1.47,1.754,1.448,2002-02-01 04:00:00,True,30.0
02-01-2002 0406,1.451,,1.444,2002-02-01 04:06:00,False,30.0
02-01-2002 0412,1.442,,1.441,2002-02-01 04:12:00,False,30.0
02-01-2002 0418,1.431,,1.437,2002-02-01 04:18:00,False,30.0
02-01-2002 0424,1.419,,1.434,2002-02-01 04:24:00,False,30.0
02-01-2002 0430,1.404,1.686,1.431,2002-02-01 04:30:00,True,30.0
02-01-2002 0436,1.398,,1.428,2002-02-01 04:36:00,False,30.0
02-01-2002 0442,1.398,,1.425,2002-02-01 04:42:00,False,30.0
02-01-2002 0448,1.393,,1.422,2002-02-01 04:48:00,False,30.0
02-01-2002 0454,1.389,,1.42,2002-02-01 04:54:00,False,30.0
02-01-2002 0500,1.391,1.669,1.417,2002-02-01 05:00:00,True,30.0
02-01-2002 0506,1.375,,1.415,2002-02-01 05:06:00,False,30.0
02-01-2002 0512,1.361,,1.413,2002-02-01 05:12:00,False,30.0
02-01-2002 0518,1.357,,1.411,2002-02-01 05:18:00,False,30.0
02-01-2002 0524,1.35,,1.41,2002-02-01 05:24:00,False,30.0
02-01-2002 0530,1.333,1.613,1.408,2002-02-01 05:30:00,True,30.0
02-01-2002 0536,1.326,,1.407,2002-02-01 05:36:00,False,30.0
02-01-2002 0542,1.329,,1.406,2002-02-01 05:42:00,False,30.0
02-01-2002 0548,1.32,,1.405,2002-02-01 05:48:00,False,30.0
02-01-2002 0554,1.315,,1.404,2002-02-01 05:54:00,False,30.0
02-01-2002 0600,1.321,1.599,1.403,2002-02-01 06:00:00,True,30.0
02-01-2002 0606,1.309,,1.403,2002-02-01 06:06:00,False,30.0
02-01-2002 0612,1.3,,1.403,2002-02-01 06:12:00,False,30.0
02-01-2002 0618,1.306,,1.403,2002-02-01 06:18:00,False,30.0
02-01-2002 0624,1.295,,1.403,2002-02-01 06:24:00,False,30.0
02-01-2002 0630,1.292,1.570,1.404,2002-02-01 06:30:00,True,30.0
02-01-2002 0636,1.286,,1.404,2002-02-01 06:36:00,False,30.0
02-01-2002 0642,1.28,,1.405,2002-02-01 06:42:00,False,30.0
02-01-2002 0648,1.272,,1.406,2002-02-01 06:48:00,False,30.0
02-01-2002 0654,1.272,,1.408,2002-02-01 06:54:00,False,30.0
02-01-2002 0700,1.265,1.544,1.409,2002-02-01 07:00:00,True,30.0
02-01-2002 0706,1.272,,1.41,2002-02-01 07:06:00,False,30.0
02-01-2002 0712,1.278,,1.412,2002-02-01 07:12:00,False,30.0
02-01-2002 0718,1.267,,1.414,2002-02-01 07:18:00,False,30.0
02-01-2002 0724,1.256,,1.416,2002-02-01 07:24:00,False,30.0
02-01-2002 0730,1.251,1.529,1.418,2002-02-01 07:30:00,True,30.0
02-01-2002 0736,1.234,,1.421,2002-02-01 07:36:00,False,30.0
02-01-2002 0742,1.225,,1.423,2002-02-01 07:42:00,False,30.0
02-01-2002 0748,1.211,,1.426,2002-02-01 07:48:00,False,30.0
02-01-2002 0754,1.227,,1.428,2002-02-01 07:54:00,False,30.0
02-01-2002 0800,1.228,1.506,1.431,2002-02-01 08:00:00,True,30.0
02-01-2002 0806,1.226,,1.434,2002-02-01 08:06:00,False,30.0
02-01-2002 0812,1.222,,1.437,2002-02-01 08:12:00,False,30.0
02-01-2002 0818,1.219,,1.44,2002-02-01 08:18:00,False,30.0
02-01-2002 0824,1.223,,1.443,2002-02-01 08:24:00,False,30.0
02-01-2002 0830,1.223,1.502,1.447,2002-02-01 08:30:00,True,30.0
02-01-2002 0836,1.234,,1.45,2002-02-01 08:36:00,False,30.0
02-01-2002 0842,1.23,,1.453,2002-02-01 08:42:00,False,30.0
02-01-2002 0848,1.224,,1.457,2002-02-01 08:48:00,False,30.0
02-01-2002 0854,1.233,,1.46,2002-02-01 08:54:00,False,30.0
02-01-2002 0900,1.247,1.527,1.464,2002-02-01 09:00:00,True,30.0
02-01-2002 0906,1.253,,1.468,2002-02-01 09:06:00,False,30.0
02-01-2002 0912,1.244,,1.471,2002-02-01 09:12:00,False,30.0
02-01-2002 0918,1.246,,1.475,2002-02-01 09:18:00,False,30.0
02-01-2002 0924,1.252,,1.479,2002-02-01 09:24:00,False,30.0
02-01-2002 0930,1.275,1.555,1.482,2002-02-01 09:30:00,True,30.0
02-01-2002 0936,1.289,,1.486,2002-02-01 09:36:00,False,30.0
02-01-2002 0942,1.292,,1.49,2002-02-01 09:42:00,False,30.0
02-01-2002 0948,1.292,,1.493,2002-02-01 09:48:00,False,30.0
02-01-2002 0954,1.296,,1.497,2002-02-01 09:54:00,False,30.0
02-01-2002 1000,1.305,1.583,1.5,2002-02-01 10:00:00,True,30.0
02-01-2002 1006,1.328,,1.504,2002-02-01 10:06:00,False,30.0
02-01-2002 1012,1.335,,1.507,2002-02-01 10:12:00,False,30.0
02-01-2002 1018,1.336,,1.51,2002-02-01 10:18:00,False,30.0
02-01-2002 1024,1.348,,1.513,2002-02-01 10:24:00,False,30.0
02-01-2002 1030,1.37,1.648,1.516,2002-02-01 10:30:00,True,30.0
02-01-2002 1036,1.387,,1.519,2002-02-01 10:36:00,False,30.0
02-01-2002 1042,1.39,,1.522,2002-02-01 10:42:00,False,30.0
02-01-2002 1048,1.385,,1.525,2002-02-01 10:48:00,False,30.0
02-01-2002 1054,1.377,,1.527,2002-02-01 10:54:00,False,30.0
02-01-2002 1100,1.383,1.661,1.529,2002-02-01 11:00:00,True,30.0
02-01-2002 1106,1.391,,1.531,2002-02-01 11:06:00,False,30.0
02-01-2002 1112,1.398,,1.533,2002-02-01 11:12:00,False,30.0
02-01-2002 1118,1.389,,1.535,2002-02-01 11:18:00,False,30.0
02-01-2002 1124,1.392,,1.536,2002-02-01 11:24:00,False,30.0
02-01-2002 1130,1.391,1.672,1.537,2002-02-01 11:30:00,True,30.0
02-01-2002 1136,1.398,,1.538,2002-02-01 11:36:00,False,30.0
02-01-2002 1142,1.395,,1.539,2002-02-01 11:42:00,False,30.0
02-01-2002 1148,1.401,,1.539,2002-02-01 11:48:00,False,30.0
02-01-2002 1154,1.41,,1.539,2002-02-01 11:54:00,False,30.0
02-01-2002 1200,1.408,1.691,1.539,2002-02-01 12:00:00,True,30.0
02-01-2002 1206,1.387,,1.539,2002-02-01 12:06:00,False,30.0
02-01-2002 1212,1.384,,1.538,2002-02-01 12:12:00,False,30.0
02-01-2002 1218,1.382,,1.537,2002-02-01 12:18:00,False,30.0
02-01-2002 1224,1.397,,1.536,2002-02-01 12:24:00,False,30.0
02-01-2002 1230,1.377,1.660,1.534,2002-02-01 12:30:00,True,30.0
02-01-2002 1236,1.35,,1.532,2002-02-01 12:36:00,False,30.0
02-01-2002 1242,1.353,,1.53,2002-02-01 12:42:00,False,30.0
02-01-2002 1248,1.351,,1.527,2002-02-01 12:48:00,False,30.0
02-01-2002 1254,1.344,,1.525,2002-02-01 12:54:00,False,30.0
02-01-2002 1300,1.355,1.637,1.521,2002-02-01 13:00:00,True,30.0
02-01-2002 1306,1.346,,1.518,2002-02-01 13:06:00,False,30.0
02-01-2002 1312,1.347,,1.514,2002-02-01 13:12:00,False,30.0
02-01-2002 1318,1.347,,1.51,2002-02-01 13:18:00,False,30.0
02-01-2002 1324,1.357,,1.506,2002-02-01 13:24:00,False,30.0
02-01-2002 1330,1.312,1.594,1.501,2002-02-01 13:30:00,True,30.0
02-01-2002 1336,1.294,,1.496,2002-02-01 13:36:00,False,30.0
02-01-2002 1342,1.282,,1.49,2002-02-01 13:42:00,False,30.0
02-01-2002 1348,1.316,,1.485,2002-02-01 13:48:00,False,30.0
02-01-2002 1354,1.315,,1.479,2002-02-01 13:54:00,False,30.0
02-01-2002 1400,1.284,1.566,1.473,2002-02-01 14:00:00,True,30.0
02-01-2002 1406,1.265,,1.466,2002-02-01 14:06:00,False,30.0
02-01-2002 1412,1.247,,1.459,2002-02-01 14:12:00,False,30.0
02-01-2002 1418,1.261,,1.452,2002-02-01 14:18:00,False,30.0
02-01-2002 1424,1.262,,1.445,2002-02-01 14:24:00,False,30.0
02-01-2002 1430,1.258,1.539,1.438,2002-02-01 14:30:00,True,30.0
02-01-2002 1436,1.238,,1.43,2002-02-01 14:36:00,False,30.0
02-01-2002 1442,1.212,,1.422,2002-02-01 14:42:00,False,30.0
02-01-2002 1448,1.196,,1.415,2002-02-01 14:48:00,False,30.0
02-01-2002 1454,1.183,,1.407,2002-02-01 14:54:00,False,30.0
02-01-2002 1500,1.176,1.457,1.398,2002-02-01 15:00:00,True,30.0
02-01-2002 1506,1.147,,1.39,2002-02-01 15:06:00,False,30.0
02-01-2002 1512,1.154,,1.382,2002-02-01 15:12:00,False,30.0
02-01-2002 1518,1.176,,1.374,2002-02-01 15:18:00,False,30.0
02-01-2002 1524,1.145,,1.366,2002-02-01 15:24:00,False,30.0
02-01-2002 1530,1.147,1.430,1.357,2002-02-01 15:30:00,True,30.0
02-01-2002 1536,1.151,,1.349,2002-02-01 15:36:00,False,30.0
02-01-2002 1542,1.141,,1.341,2002-02-01 15:42:00,False,30.0
02-01-2002 1548,1.126,,1.333,2002-02-01 15:48:00,False,30.0
02-01-2002 1554,1.119,,1.325,2002-02-01 15:54:00,False,30.0
02-01-2002 1600,1.11,1.390,1.317,2002-02-01 16:00:00,True,30.0
02-01-2002 1606,1.101,,1.31,2002-02-01 16:06:00,False,30.0
02-01-2002 1612,1.101,,1.302,2002-02-01 16:12:00,False,30.0
02-01-2002 1618,1.091,,1.295,2002-02-01 16:18:00,False,30.0
02-01-2002 1624,1.088,,1.288,2002-02-01 16:24:00,False,30.0
02-01-2002 1630,1.066,1.349,1.281,2002-02-01 16:30:00,True,30.0
02-01-2002 1636,1.076,,1.274,2002-02-01 16:36:00,False,30.0
02-01-2002 1642,1.079,,1.268,2002-02-01 16:42:00,False,30.0
02-01-2002 1648,1.057,,1.261,2002-02-01 16:48:00,False,30.0
02-01-2002 1654,1.071,,1.255,2002-02-01 16:54:00,False,30.0
02-01-2002 1700,1.054,1.333,1.25,2002-02-01 17:00:00,True,30.0
02-01-2002 1706,1.047,,1.244,2002-02-01 17:06:00,False,30.0
02-01-2002 1712,1.042,,1.239,2002-02-01 17:12:00,False,30.0
02-01-2002 1718,1.034,,1.234,2002-02-01 17:18:00,False,30.0
02-01-2002 1724,1.051,,1.229,2002-02-01 17:24:00,False,30.0
02-01-2002 1730,1.029,1.310,1.225,2002-02-01 17:30:00,True,30.0
02-01-2002 1736,1.036,,1.221,2002-02-01 17:36:00,False,30.0
02-01-2002 1742,1.025,,1.217,2002-02-01 17:42:00,False,30.0
02-01-2002 1748,1.004,,1.213,2002-02-01 17:48:00,False,30.0
02-01-2002 1754,1.016,,1.21,2002-02-01 17:54:00,False,30.0
02-01-2002 1800,1.035,1.318,1.207,2002-02-01 18:00:00,True,30.0
